id;codigo;codigo_barra;nome;nome_resumido;grupo_produto_id;fornecedor_id;tipo;subtipo;tipo_combustivel;preco_unit;preco_prazo;unid_med;iat;ippt;tributacao;codigo_ncm;codigo_nbs;cst_pis;aliquota_pis;cst_cofins;aliquota_cofins;natureza_receita;cst_ipi_saida;cst_ipi_entrada;aliquota_ipi;custo_subst;uso_consumo;controlar_estoque;estoque_negativo;destaque_subst;exporta_inforlub;exporta_exchange_orcamento;codigo_cpbr;solicitacao_cpbr;situacao_cpbr;integrado_cpbr;saldo;codigo_anp;classificacao_fiscal;tipo_servico;favorito;sigla;paf_hash;permite_venda;permite_comissao;cest;venda_ler_vendedor;combo_variavel;customizavel;escala;fabricante_cnpj;fabricante_benef;sem_gtin;perc_glp;perc_gnv_nacional;perc_gnv_importado;valor_partida;unid_med_trib;fator_conversao_trib;codigo_nutricional;fabricado_venda;aplicacao;info;km_trocar;grupo_id;subgrupo_id;marca;desconto_percentual;ad_rem;ref_zedelivery;p_biocombustivel;p_origem;indicador_importacao;codigo_uf_origem;setor_id;imprime_ficha;observacao;alto_em_acucar_adicionado;alto_em_gordura_saturada;alto_em_sodio;hash
2343;7898934596248;7898934596248;PIRULITO DIPLOKO FRUTAS VERMELHAS 11G;PIRUL DIPLOKO FRUT VERM 11G;868;;2;2;;2.99;2.99;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;180159;373429;2;1;0;;;;0;;V001C62E13783E0511A460564AE75395EEE7C4;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;2511;f;;;;;868;;0;0;;0;100;0;;2;f;;f;f;f;
6325;7898717921403;7898717921403;PIRULITO ROYAL TOYS EXPLODE NA BOCA SORV DOIDAO UN;PIR ROYAL TOYS EXPL BOC SORV DOID UN;868;;2;2;;2.99;2.99;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1098851;0;0;0;0;;;;0;;V001B3DF564BB230121B651DF01C5F020679A5;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;7614;f;;;;;868;;0;0;;0;100;0;;2;f;;f;f;f;
1542;105;21196850;PIRULITO DIVERSOS UN;PIRULITO DIVERSOS UN;868;212;2;2;;1.49;1.49;UN;A;T;1;1704.90.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;8487;;;1;0;;;;0;;V0013EAFED5D0312827941657D32BA763CFB4C;t;f;1700800;t;f;f;f;;;f;0;0;0;0;UN;;1391;f;;;;;868;;0;0;;0;100;0;;2;f;;f;f;f;
2183;7898934595500;7898934595500;PIRULITO DIPLOKO UVA 11G;PIRULITO DIPLOKO UVA 11G;868;;2;2;;3.99;3.99;UN;A;T;1;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;153174;;;1;0;;;;0;;V001A9407AE6989EAD50E6366B7A4AB6506252;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;10592;f;;;;;868;;0;0;;0;100;0;;2;f;;f;f;f;
7222;7898405064979;7898405064979;PIRULITO FAMPAR TOP FLASH BASTAO PCT 34G;PIR FAMPAR TOP FLASH BAST 34G;868;;2;2;;19.99;19.99;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1087574;;;1;0;;;;0;;V001364AF4FD19C5615E344E8DF482A6A64822;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;10579;f;;;;;868;;0;0;;0;100;0;;2;f;;f;f;f;
6737;7898717921380;7898717921380;PIRULITO PEPETA LUMINOSA 10G;PIRULITO PEPETA LUMINOSA 1;868;;2;2;;10.49;10.49;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;;717701;1;0;0;;;;0;;V00167BCB03B3AEEC30038F9AA6F5ADC41A20A;t;f;2804100;t;f;f;f;;;t;0;0;0;0;UN;;9299;f;;;;;868;;0;0;;0;100;0;;2;f;;f;f;f;
6506;618341615540;618341615540;PIRULITO UNICORNIO 12,5G;PIRULITO UNICORNIO 12,5G;868;;2;2;;3.1;3.1;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;;0;0;0;0;;;;0;;V001FA2EBD0338763D7BF082666F408EDFB860;t;f;2804100;t;f;f;f;;;t;0;0;0;0;UN;;8570;f;;;;;868;;0;0;;0;100;0;;2;f;;f;f;f;
6505;6963256441994;6963256441994;PIRULITO TERROR LITO ESQUELETO PCT 12G;PIR TERROR LITO ESQ 12G;868;;2;2;;4.99;4.99;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1092120;;;1;0;;;;0;;V001601C0266BD1EE7EA299612FEF730D24BA7;t;f;2804100;t;f;f;f;;;t;0;0;0;0;UN;;9319;f;;;;;868;;0;0;;0;100;0;;2;f;;f;f;f;
2166;7898934595463;7898934595463;PIRULITO DIPLOKO MORANGO VULCANO 11G;PIRUL DIPLOKO MORA VULC 11G;868;;2;2;;3.99;3.99;UN;A;T;1;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;161253;;;1;0;;;;0;;V0017492E65803FE9F11E2B9F7930766565D1B;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;10608;f;;;;;868;;0;0;;0;100;0;;2;f;;f;f;f;
3921;7898963171881;7898963171881;PIRULITO DIPLOKO ENERGY NEON COLA PCT 10G;PIRUL DIPLOKO ENERGY NEON COLA 10G;868;;2;2;;2.99;2.99;UN;A;T;600002;1704.90.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1049821;;;1;0;;;;0;;V001B493D18D44442D5C01C82220DBB3FDC3CF;t;f;1700900;t;f;f;f;;;f;0;0;0;0;UN;;4490;f;;;;;868;DIPLOKO;0;0;;0;100;0;;2;f;;f;f;f;
6740;7898717921328;7898717921328;PIRULITO ROYAL TOYS LIKE POPPING PCT 10G;PIR ROY TOYS LIKE POPP 10G;868;;2;2;;2.99;2.99;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1100170;;;1;0;;;;0;;V0013E677BE7F8C635B4E4FE414AE0B7010A83;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;9304;f;;;;;868;;0;0;;0;100;0;;2;f;;f;f;f;
2622;9301;7798040461617;PIRULITO PUSH POP PETS 15G;PIR PUSH POP PETS 15G;868;;2;2;;4.99;4.99;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;139421;;;1;0;;;;0;;V001229A39B0FD77E83C0339838FD82B6B176A;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;2869;f;;;;;868;;0;0;;0;100;0;;2;f;;f;f;f;
6667;7898964630585;7898964630585;PIRULITO DIPLOKO NEON FRUTAS SORTIDAS PCT 10G;PIR DIPLOKO NEON FRUTAS SORTIDAS 10G;868;;2;2;;3.49;3.49;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1080711;;;1;0;;;;0;;V001477458B88710FB5C81F161BFCCCE3E6B89;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;9074;f;;;;;868;;0;0;;0;100;0;;2;f;;f;f;f;
5109;7898030860236;7898030860236;PIRULITO SUCRIL COLORIDO PCT 85G;PIR SUCRIL COLORIDO 85G;868;;2;2;;6.99;6.99;UN;A;T;1;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1086061;672629;1;1;0;;;;0;;V0013D3A55B28DAD11F2CFC55D54F9FAAD9479;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;5864;f;;;;;868;SUCRIL;0;0;;0;100;0;;2;f;;f;f;f;
3442;9300;5011053003325;PIRULITO PLUS POP MORANGO LARANJA PCT 16G;PIRUL PLUS POP MOR LAR 16G;868;;2;2;;3.59;3.59;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;8495;;;1;0;;;;0;;V0019A4074A44E60F6F99F53BCF9AEA47027BC;t;f;2804100;t;f;f;f;;;t;0;0;0;0;UN;;7405;f;;;;;868;PUSH POP;0;0;;0;100;0;;2;f;;f;f;f;
6453;7898717921601;7898717921601;PIRULITO ROSQUINHA DA VOVO MANGA PCT 10G;PIR ROSQ VOVO MANG 10G;868;;2;2;;2.99;2.99;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1100172;0;0;0;0;;;;0;;V0012F8A108202437A82E752A86EB0D083A43A;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;8255;f;;;;;868;;0;0;;0;100;0;;2;f;;f;f;f;
7288;7908228802808;7908228802808;BALA FINI TUBES TWISTER FRUTAS VERMELHAS E NATA PCT 40G;BALA TUBES TWISTER FRUTAS VERM NATA 40G;870;;2;2;;3.49;3.49;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1078416;;;1;0;;;;0;;V0019E9690343058DFE34A8C02B1396E0C3F1B;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;10668;f;;;;;870;;0;0;;0;100;0;;2;f;;f;f;f;
6173;7898591454592;7898591454592;BALA FINI MARSHMALLOW CAMPING P ASSAR PCT 250G;BALA FINI MARSH CAMP ASSAR 250G;870;;2;2;;16.9;16.9;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1036291;;;1;0;;;;0;;V001DF0C74768FD17843E879C11424002B43E1;t;f;2804100;t;f;f;f;;;t;0;0;0;0;UN;;7294;f;;;;;870;;0;0;;0;100;0;;2;f;;f;f;f;
6538;7898591459771;7898591459771;BALA FINI PINTA LINGUA PCT 15G;BALA FINI PINTA LING 15G;870;;2;2;;1.29;1.29;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1050805;;;1;0;;;;0;;V001F0C488794E5F1296CC26591E20C0F4B17E;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;8655;f;;;;;870;;0;0;;0;100;0;;2;f;;f;f;f;
5827;7622210561909;7622210561909;BALA BUBBALOO AZEDINHA PATINHAS MORANGO CITRICO PCT 82,5G;BALA BUBBALOO AZED PATINHAS MOR 82,5G;870;;2;2;;5.79;5.79;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1087042;;;1;0;;;;0;;V001A25C549F4F3770AE93BA8169FA39F9A036;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;6850;f;;;;;870;;0;0;;0;100;0;;2;f;;f;f;f;
7341;7908228802020;7908228802020;BALA FINI SALADA FRUTAS CHICLE PCT 14G;BALA FINI SALADA FRUTAS 14G;870;;2;2;;1.49;1.49;UN;A;T;600002;1704.10.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1063806;;;1;0;;;;0;;V00135B5AB437287DF914F731665A429884CB7;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;10819;f;;;;;870;;0;0;;0;100;0;;2;f;;f;f;f;
5829;7622210561848;7622210561848;BALA BUBBALOO MIX GATO PCT 75G;BALA BUBBALOO MIX GATO 75G;870;;2;2;;5.79;5.79;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1085816;;;1;0;;;;0;;V00168771905DDB4632ACFAC6A3D5168308059;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;6852;f;;;;;870;;0;0;;0;100;0;;2;f;;f;f;f;
6576;7898591459474;7898591459474;BALA FINI ACIDO TUBES TUTTI FRUTTI PCT 17G;BALA FINI ACIDO TUB TUTTI FRUTTI 17G;870;;2;2;;1.29;1.29;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1057281;;;1;0;;;;0;;V00130E85B8A7354EA37F4C46C999817EBED1D;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;8797;f;;;;;870;;0;0;;0;100;0;;2;f;;f;f;f;
5919;7898681350872;7898681350872;BALA LIQUIDA KIDS ZONE MEGA SLIME 79G;BAL LIQ KIDS ZONE MEG SL 79G;870;;2;2;;12.99;12.99;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1094619;696293;1;1;0;;;;0;;V001FE97E8FCF1A5D099C58686FFEFD559F7BF;t;f;2804100;t;f;f;f;;;t;0;0;0;0;UN;;9213;f;;;;;870;;0;0;;0;100;0;;2;f;;f;f;f;
5061;7895144297453;7895144297453;BALA MENTOS BEATS FRUIT SACHE 17G;BALA MENTOS BEATS FRUIT 17G;870;;2;2;;1.29;1.29;UN;A;T;1;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1078746;;;1;0;;;;0;;V0013A9D79FBC3F93289AE9E21CF51B35F771C;t;f;2804100;t;f;f;f;;;t;0;0;0;0;UN;;5792;f;;;;;870;;0;0;;0;100;0;;2;f;;f;f;f;
4766;7908228802280;7908228802280;BALA FINI FRUTIE FRUTAS VERMELHAS PCT 70G;BALA FINI FRUTIE FRUT VERM 70G;870;;2;2;;7.5;7.5;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1068781;;;1;0;;;;0;;V00165F62F22D968DD1A77730429FCF43D9264;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;5429;f;;;;;870;;0;0;;0;100;0;;2;f;;f;f;f;
5326;7898591457807;7898591457807;BALA FINI TUBES TWISTER PCT 80G;BALA FINI TUBES TWI 80G;870;;2;2;;7.5;7.5;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1044805;;;1;0;;;;0;;V0016C961A9754B6B3B2D4E7C1DF6F746097ED;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;6188;f;;;;;870;;0;0;;0;100;0;;2;f;;f;f;f;
7343;7908228802006;7908228802006;BALA FINI MORANGO CHICLE PCT 14G;BALA FINI MORANGO 14G;870;;2;2;;1.49;1.49;UN;A;T;600002;1704.10.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1063808;;;1;0;;;;0;;V0019A5E72869C26D6893FA9E2A06B400260E6;t;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;10821;f;;;;;870;;0;0;;0;100;0;;2;f;;f;f;f;
4726;7898591459511;7898591459511;BALA FINI REGALIZ TUBES MORANGO FRESH PCT 15G;BALA FINI REG TUB MOR FRESH 15G;870;;2;2;;1.29;1.29;UN;A;T;600002;1704.90.20;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1066639;;;1;0;;;;0;;V0013DE3874995373B1ED04499C497338C25B1;f;f;2804100;t;f;f;f;;;f;0;0;0;0;UN;;8654;f;;;;;870;;0;0;;0;100;0;;2;f;;f;f;f;
4911;7908352401632;7908352401632;CHEESEBURGUER BR MANIA 175G.;CHEESEBURGUER BR MANIA 175G.;873;;2;2;;7.7;7.7;UN;A;T;600002;1902.20.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1078733;;;1;0;;;;0;;V001D04A714C17E8D058A89D042E50ACDA738E;t;f;1704800;t;f;f;f;;;f;0;0;0;0;UN;;5612;f;;;;;873;;0;0;;0;100;0;;2;f;;f;f;f;
5542;7908352401649;7908352401649;SUPREME FRANGO BR MANIA 200G;SUPREME FRANGO BR MANIA 200G;876;;2;2;;7.7;7.7;UN;A;T;600002;1902.20.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1078776;;;1;0;;;;0;;V00107E8B582AC580B742F36898752B009FBA0;t;f;1705300;t;f;f;f;;;t;0;0;0;0;UN;;6458;f;;;;;876;;0;0;;0;100;0;;2;f;;f;f;f;
5013;7908352401625;7908352401625;VEGANO BURGUER BR MANIA 150G;VEGANO BURGUER BR MANIA 150G;879;;2;2;;11.9;11.9;UN;A;T;1;1902.20.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1078735;;;1;0;;;;0;;V001F543F4B9D57A6CAA7CE86C8EDCEB575604;t;f;1704800;t;f;f;f;;;t;0;0;0;0;UN;;5731;f;;;;;879;;0;0;;0;100;0;;2;f;;f;f;f;
5437;7908352401618;7908352401618;CHEESEBACON BR MANIA 180G;CHEESEBACON BR MANIA 180G;880;;2;2;;10.9;10.9;UN;A;T;600002;1902.20.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1078734;;;1;0;;;;0;;V001E2DF1A6F8B2C3E329591D612F618A63C23;t;f;1705300;t;f;f;f;;;f;0;0;0;0;UN;;9614;f;;;;;880;;0;0;;0;100;0;;2;f;;f;f;f;
4979;5215;5215;PROD BAURU DE FRANGO 400G;PROD LANCHE DE FRANFO 400G;884;;2;2;;29.9;29.9;UN;A;T;600002;1902.20.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;;665790;1;0;0;;;;0;;V001D9163F61065C6F0291BB1368219721EF03;t;f;1704802;t;f;f;f;;;t;0;0;0;0;UN;;10472;f;;;;;884;FLORA;0;0;;0;100;0;;2;f;;f;f;f;
4977;5213;5213;PROD LANCHE BAURU DE CARNE 500G;PROD LANCHE BAURU CARNE;884;;2;2;;37.9;37.9;UN;A;T;410004;1902.20.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;;665785;1;0;0;;;;0;;V00171907C9CF0E93878F54579446BC7C9DA84;t;f;1704802;t;f;f;f;;;t;0;0;0;0;UN;;10416;f;;;;;884;FLORA;0;0;;0;100;0;;2;f;;f;f;f;
5541;1069;7890000100069;SAND BR MANIA COSTELA SUINA C QUEIJO 177G;SAND BR MANIA COST SUINA QJO 177G;890;;2;2;;13.99;13.99;UN;A;T;600002;2106.90.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1067664;;;1;0;;;;0;;V0012B731A0793139DEACF4EF45B391070A3E2;t;f;1705000;t;f;f;f;;;f;0;0;0;0;UN;;9414;f;;;;;890;;0;0;;0;100;0;;2;f;;f;f;f;
6727;7908352404121;7908352404121;SAND BR MANIA SALAME 135G;SAND BR MANIA SALAME 135G;890;;2;2;;9.49;9.49;UN;A;T;600002;2106.90.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1099856;;;1;0;;;;0;;V0013B80ACD8BB11466F00B828551C372FDC0D;t;f;1705000;t;f;f;f;;;f;0;0;0;0;UN;;9613;f;;;;;890;;0;0;;0;100;0;;2;f;;f;f;f;
5249;1038;7890000100038;SAND BR MANIA CARNE DESFIADA 140G;SAND BR MANIA CARNE DESFIADA 140G;890;;2;2;;13.99;13.99;UN;A;T;600002;2106.90.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1067665;;;1;0;;;;0;;V001E19699B65D32F27A6C25811AE8075D365B;t;f;1709700;t;f;f;f;;;f;0;0;0;0;UN;;9415;f;;;;;890;;0;0;;0;100;0;;2;f;;f;f;f;
7119;7908352404091;7908352404091;SAND BR MANIA PAO NA CHAPA 95G;SAND BR MANIA PAO NA CHAPA 95G;890;;2;2;;5.9;5.9;UN;A;T;600002;1905.90.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1099859;;;1;0;;;;0;;V001173F126529A4E7CD22BFB2AA31578F0AA9;t;f;1707000;t;f;f;f;;;t;0;0;0;0;UN;;10330;f;;;;;890;;0;0;;0;100;0;;2;f;;f;f;f;
6728;7908352404114;7908352404114;SAND BR MANIA FRANGO 135G;SAND BR MANIA FRANGO 135G;890;;2;2;;9.49;9.49;UN;A;T;600002;2106.90.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1099855;;;1;0;;;;0;;V001251CBF41E273CC1DCD811C30E01805C44D;t;f;1705000;t;f;f;f;;;f;0;0;0;0;UN;;9326;f;;;;;890;;0;0;;0;100;0;;2;f;;f;f;f;
5873;1045;7890000100045;SAND BR MANIA FRANGO C MILHO 160G;SAND BR MANIA FRANGO C MILHO 160G;890;;2;2;;14.5;14.5;UN;A;T;600002;2106.90.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1067666;;;1;0;;;;0;;V001C92C5264E2AF3D7E7C1D985A537291419D;t;f;1705000;t;f;f;f;;;f;0;0;0;0;UN;;9416;f;;;;;890;;0;0;;0;100;0;;2;f;;f;f;f;
6726;7908352404107;7908352404107;SAND BR MANIA ATUM 135G;SAND BR MANIA ATUM 135G;890;;2;2;;9.49;9.49;UN;A;T;600002;2106.90.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;1099854;;;1;0;;;;0;;V0014ADCDDCF309A8B5DC3F39B15C0D2B7962A;t;f;1705000;t;f;f;f;;;f;0;0;0;0;UN;;9325;f;;;;;890;;0;0;;0;100;0;;2;f;;f;f;f;
3873;159;159;CREPIOCA SABORES UN 200GR;CREPIOCA SABORES UN 200GR;892;;2;2;;16.9;16.9;UN;A;T;1;1903.00.00;;1;1.65;1;7.6;;;;;0;f;f;1;f;f;f;;546195;1;0;0;;;;0;;V001D88DB820B20BB39B932FBFAF17E4D0FF5E;t;f;2804100;t;f;f;f;;;t;0;0;0;0;UN;;10469;f;;;;;892;CREPIOCA;0;0;;0;100;0;;2;f;;f;f;f;
1945;8105;8105;PROD SANDUICHE NATURAL KG;SANDUICHE NATURAL;892;;2;2;;38.99;38.99;KG;A;T;600002;1902.20.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;;358067;1;0;0;;;;0;;V0012622BE4906E374D617A365AAC9BA6A07D6;t;f;1704800;t;f;f;f;;;t;0;0;0;0;UN;;8327;f;;;;;892;;0;0;;0;100;0;;2;f;;f;f;f;
7152;47;47;SAND MISTO QUENTE;SAND MISTO QUENTE;898;;2;2;;14.9;14.9;UN;A;T;600002;1905.90.90;;1;1.65;1;7.6;;;;;0;f;f;1;f;f;f;;727252;1;0;0;;;;0;;V0018E068DFA9EBC824FB0677718170F8EDCE4;t;f;1706200;t;f;f;f;;;t;0;0;0;0;UN;;10471;f;;;;;898;;0;0;;0;100;0;;2;f;;f;f;f;
3168;21440878;21440878;SAND QUEIJO QUENTE;SAND QUEIJO QUENTE;899;;2;2;;12.9;12.9;UN;A;T;600002;1905.90.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;53798;;;1;0;;;;0;;V001256D604921185F786B9674852160FF138E;t;f;1706200;t;f;f;f;;;t;0;0;0;0;UN;;10423;f;;;;;899;;0;0;;0;100;0;;2;f;;f;f;f;
7153;51;1161141;SAND QUEIJO QUENTE;SAND QUEIJO QUENTE;899;;2;2;;13.9;13.9;UN;A;T;600002;1905.90.90;;1;1.65;1;7.6;;;;;0;f;f;1;f;f;f;;727253;1;0;0;;;;0;;V001A89A0C61594116842C895C8B8BDF8534B6;t;f;1706200;t;f;f;f;;;t;0;0;0;0;UN;;10424;f;;;;;899;;0;0;;0;100;0;;2;f;;f;f;f;
3692;9093;9093;PAO COM OVO 2;PAO COM OVO 2;901;;2;2;;19.9;19.9;UN;A;T;1;1905.90.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;;532001;1;0;0;;;;0;;V001AD04D351CA127CF56BCD0FCB26F1FF98E5;t;f;1706200;t;f;f;f;;;t;0;0;0;0;UN;;10425;f;;;;;901;PROPRIA;0;0;;0;100;0;;2;f;;f;f;f;
3171;9092;77777776;PAO COM OVO 1;PAO COM OVO I;901;;2;2;;9.9;9.9;UN;A;T;1;1905.90.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;;503819;1;0;0;;;;0;;V0018A431CB571EC43A1419EA39A3F000B3001;t;f;1706200;t;f;f;f;;;t;0;0;0;0;UN;;10465;f;;;;;901;;0;0;;0;100;0;;2;f;;f;f;f;
5456;900;900;HAMBURGER DE FRAUDINHA COM QUEIJO CHEDDAR;HAMBURGER DE FRAUDINHA COM;903;;2;2;;19.9;19.9;UN;A;T;600002;1902.20.00;;1;1.65;1;7.6;;;;;0;f;f;1;f;f;f;;682018;1;0;0;;;;0;;V0017143E56F987E7F693BE3019D139A3BA635;t;f;1704800;t;f;f;f;;;t;0;0;0;0;UN;;6351;f;;;;;903;;0;0;;0;100;0;;2;f;;f;f;f;
5439;600;600;HAMBURGER DE FRAUDINHA COM MUSSARELA;HAMBURGER DE FRAUDINHA COM;903;;2;2;;17.9;17.9;UN;A;T;600002;1902.20.00;;1;1.65;1;7.6;;;;;0;f;f;1;f;f;f;;682002;1;0;0;;;;0;;V001B5CBAA7730A48C72E91B2522BFA4DD2BBE;t;f;1704800;t;f;f;f;;;t;0;0;0;0;UN;;6334;f;;;;;903;;0;0;;0;100;0;;2;f;;f;f;f;
1919;50;21447150;SAND MISTO FRIO;SAND MISTO FRIO;903;;2;2;;10.9;10.9;UN;A;T;600002;1905.90.90;;1;1.65;1;7.6;;;;;0;f;f;1;f;f;f;52948;;;1;0;;;;0;;V00186F9ABA7A2B404C4A5382946F725E6FC7F;t;f;1706200;t;f;f;f;;;f;0;0;0;0;UN;;1925;f;;;;;903;;0;0;;0;100;0;;2;f;;f;f;f;
5455;700;700;HAMBURGER DE FRAUDINHA COM QUEIJO PRATO;HAMBURGER DE FRAUDINHA COM;903;;2;2;;19.9;19.9;UN;A;T;600002;1902.20.00;;1;1.65;1;7.6;;;;;0;f;f;1;f;f;f;;682026;1;0;0;;;;0;;V0010C9B5E68D32057F9C75734071A8F43F7F6;t;f;1704800;t;f;f;f;;;t;0;0;0;0;UN;;6350;f;;;;;903;;0;0;;0;100;0;;2;f;;f;f;f;
3169;3176;21443176;SAND MORTADELA;SAND MORTADELA;903;;2;2;;14.9;14.9;UN;A;T;600002;1905.90.90;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;47412;;;1;0;;;;0;;V001952D9925E186BFB202DB5DAC41D5B9D573;t;f;1706200;t;f;f;f;;;t;0;0;0;0;UN;;3579;f;;;;;903;;0;0;;0;100;0;;2;f;;f;f;f;
1118;8072;29485482;PAO NA CHAPA UN;PAO NA CHAPA UN;903;;2;2;;5.9;5.9;UN;A;T;1;1905.90.90;;1;1.65;1;7.6;;;;;0;f;f;1;f;f;f;58036;;;1;0;;;;0;;V0012D99736D8DB4008BFD326D6AA4A16BEB1A;t;f;1707000;t;f;f;f;;;f;0;0;0;0;UN;;2491;f;;;;;903;;0;0;;0;100;0;;2;f;;f;f;f;
3131;9091;19091;OMELETE RECHEADO UN 80GR;OMELETE RECHEADO;903;;2;2;;16.9;16.9;UN;A;T;600002;1902.11.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;;503818;1;0;0;;;;0;;V001C3F0B7EA8B7B0D9DF0B5A82BA4645E0FB9;t;f;1704800;t;f;f;f;;;t;0;0;0;0;UN;;10849;f;;;;;903;MARCA PROPRIA;0;0;;0;100;0;;2;f;;f;f;f;
5648;21346675;21346675;COXINHA BR MANIA FRANGO 90G;BR MANIA COXINHA FGO 90G;904;;2;2;;5.5;5.5;UN;A;T;1;1902.20.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;48420;;;1;0;;;;0;;V0015A1B84B5EE567ECB4EE600BF38CE5B1BFF;t;f;1704800;t;f;f;f;;;t;0;0;0;0;UN;;6586;f;;;;;904;;0;0;;0;100;0;;2;f;;f;f;f;
1812;5005;21342929;COXINHA BR MANIA FRANGO C REQUEIJAO 110G;BR MANIA COXIN FGO RQ 110G;904;;2;2;;7.9;7.9;UN;A;T;1;1902.20.00;;1;1.65;1;7.6;;;;;0;f;t;1;f;f;f;41517;;;1;0;;;;0;;V001E8B89879FB7A43555DA93064D40ABEC195;t;f;1704800;t;f;f;f;;;f;0;0;0;0;UN;;9254;f;;;;;904;;0;0;;0;100;0;;2;f;;f;f;f;
